12799	13622	6692	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],24.44 [C], and 46.11 [C]			
13959	15125	5469	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],25.56 [C], and 29.44 [C]			
13867	15125	5662	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],25.56 [C], and 32.22 [C]			
13775	15023	5855	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],25.56 [C], and 35 [C]			
13531	14920	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],25.56 [C], and 37.78 [C]			
13257	14819	6274	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],25.56 [C], and 40.56 [C]			
12799	14408	6692	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],25.56 [C], and 46.11 [C]			
13959	15911	5469	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],26.67 [C], and 29.44 [C]			
13867	15808	5662	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],26.67 [C], and 32.22 [C]			
13775	15705	5855	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],26.67 [C], and 35 [C]			
13531	15500	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],26.67 [C], and 37.78 [C]			
13257	15227	6274	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],26.67 [C], and 40.56 [C]			
12799	14819	6692	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 15 [C],26.67 [C], and 46.11 [C]			
15212	10107	5598	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],22.22 [C], and 29.44 [C]			
15028	10003	5759	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],22.22 [C], and 32.22 [C]			
14936	9901	5952	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],22.22 [C], and 35 [C]			
14693	9800	6145	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],22.22 [C], and 37.78 [C]			
14327	9696	6338	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],22.22 [C], and 40.56 [C]			
13775	9492	6756	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],22.22 [C], and 46.11 [C]			
15212	11096	5598	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],23.33 [C], and 29.44 [C]			
15028	10994	5759	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],23.33 [C], and 32.22 [C]			
14936	10994	5952	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],23.33 [C], and 35 [C]			
14693	10823	6145	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],23.33 [C], and 37.78 [C]			
14327	10721	6338	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],23.33 [C], and 40.56 [C]			
13775	10516	6756	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],23.33 [C], and 46.11 [C]			
15212	12121	5598	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],24.44 [C], and 29.44 [C]			
15028	12121	5759	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 300 (l/s), 17.22 [C],24.44 [C], and 32.22 [C]			
