   329
  -4.8  -5.8  -2.8   1.7   6.8  11.5  15.9  16.2  12.3   7.4   3.1  -2.2
   308SUDBURY        ONT        46.48      0.0       0.0
  5400  8707 14232 16744 20511 23358 22521 18837 13060  8414  4395  3767
    13    17    24    34    44    77    94    94    62    54    31    31
 -13.4 -12.1  -6.0   3.1  10.1  16.3  18.9  17.5  12.7   7.1  -0.9  -9.8
   309SWIFT CURRENT  SAS        50.33      0.0       0.0
  5072  8765 14329 18115 21514 22935 24438 20206 14364  9441  5279  3832
     7    27    31    30    57    88   101    94    57    39    31    22
 -13.9 -10.6  -5.9   3.7  10.3  14.8  18.7  17.7  11.8   6.1  -3.7  -9.7
   310SYDNEY         NS         46.17      0.0       0.0
  4186  7577 11721 14232 18628 20093 19883 16953 13395  8163  4144  3349
    24    24    24    24    24    24    24    24    24    24    24    24
  -4.4  -5.5  -2.4   2.2   7.7  13.0  17.9  17.8  13.9   8.9   4.2  -1.5
   311TERRACE        BC         54.52      0.0       0.0
  2470  5191 10256 14442 18418 19256 17749 14609  9418  4939  2512  1591
    31    31    30    35    48    60    60    52    49    44    31    34
  -5.7  -0.9   1.8   5.7  10.2  14.0  16.2  15.6  11.9   6.3   0.2  -3.4
   312THE PAS        MAN        53.82      0.0       0.0
  3303  6892 12669 18392 20345 20516 20705 16714 11292  6513  3224  2459
     7    27    31    30    57    88   101    94    57    39    31    22
 -22.4 -18.3 -11.4  -0.4   7.7  14.0  17.9  16.3  10.2   3.8  -7.5 -17.4
   313THOMPSON       MAN        55.80      0.0       0.0
  3474  7325 13186 19088 21893 22395 21976 15697 10465  6070  3265  2177
     7    27    31    30    57    88   101    94    57    39    31    22
 -26.2 -21.5 -13.6  -2.7   5.7  12.3  15.3  14.0   6.6  -0.3 -11.2 -21.5
   314THUNDER BAY    ONT        48.37      0.0       0.0
  5358  9209 14442 18000 19883 22604 23232 18711 12893  8163  5065  3851
    13    17    24    34    44    77    94    94    62    54    31    31
 -14.8 -13.0  -6.2   2.4   8.3  13.8  17.5  16.5  11.3   6.1  -2.5 -10.8
   315TIMMINS        ONT        48.47      0.0       0.0
  5232  8581 14442 17246 19465 22270 21349 17581 12014  7325  3935  3474
    13    17    24    34    44    77    94    94    62    54    31    31
 -16.9 -14.8  -8.6   1.3   8.7  14.7  17.4  15.7  10.9   5.4  -3.5 -13.1
   316TORONTO INT'L  ONT        43.68      0.0       0.0
  5216  8067 12044 16109 19801 21851 21894 18754 13930  9347  4748  3864
    31    24    31    39    60   101   117   108   108    62    43    24
  -6.3  -5.8  -0.9   6.4  12.2  18.2  20.7  20.0  15.7   9.8   3.4  -3.5
   317TRENTON        ONT        44.10      0.0       0.0
  5358  8372 12600 15697 16116 23023 21976 19046 14693  9418  5149  4270
    31    24    31    39    60   101   117   108   108    62    43    24
  -7.2  -6.2  -0.8   6.6  12.4  18.2  20.8  20.1  15.7   9.8   3.4  -4.3
   318TRURO          NS         45.43      0.0       0.0
  4646  8163 12349 15111 18795 20930 20721 17874 14149  8623  4730  3935
    24    24    24    24    24    24    24    24    24    24    24    24
  -5.9  -6.3  -2.3   3.2   8.7  13.3  17.6  16.7  12.6   7.8   3.3  -3.3
   319VAL D'OR       QUE        48.05      0.0       0.0
  5274  8539 14860 17037 19297 21976 20511 17246 12223  7619  4144  3642
     7    27    31    30    57    88   101    94    57    39    31    22
 -16.7 -14.4  -8.3   1.3   8.4  14.6  17.1  15.4  10.8   4.9  -2.9 -12.7
   320VANCOUVER INT' BC         49.28      0.0       0.0
  2881  5614  9956 15110 20321 21814 22942 18707 13452  7243  3576  2279
    38    48    43    54    62    77    82    82    77    67    57    48
   2.4   4.4   5.8   8.9  12.4  15.3  17.4  17.1  14.2  10.1   6.1   3.8
   321VICTORIA INT'L BC         48.65      0.0       0.0
  3139  6279 10507 16744 21014 23023 23023 19046 14651  7325  4228  2595
    38    48    43    54    62    77    82    82    77    67    57    48
   2.9   4.7   5.8   8.6  11.9  14.5  16.4  16.1  13.9  10.0   6.2   4.2
   322WHITEHORSE     YUK        60.75      0.0       0.0
  1301  4005  9369 15405 19882 21269 19055 14729  9021  4283  1662   737
     4     7    14    27    35    60    77   107    43    27    16     8
 -18.9 -13.2  -7.7  -0.1   7.1  12.4  14.1  12.3   7.8   0.7  -9.0 -15.8
   323WIARTON        ONT        44.75      0.0       0.0
  5149  8288 12474 16325 21139 23232 22814 19046 14232  9209  4730  3767
    31    24    31    39    60   101   117   108   108    62    43    24
  -6.6  -6.8  -3.0   4.9  10.3  15.8  18.7  18.4  14.6   9.6   2.9  -3.4
   324WILLIAMS LAKE  BC         52.13      0.0       0.0
  3433  6321 11428 15949 19883 22437 21976 18293 12558  6698  3558  2344
    31    31    30    35    48    60    60    52    49    44    31    34
 -10.2  -4.9  -4.1   4.3   9.6  13.3  15.7  14.9  10.8   5.1  -2.2  -6.8
   325WINDSOR        ONT        42.33      0.0       0.0
  5191  8163 12349 15907 20302 22814 22604 19256 15697 10674  5358  4605
    31    24    31    39    60   101   117   108   108    62    43    24
  -4.3  -3.4   1.2   8.2  14.0  19.9  22.3  21.3  17.4  11.6   4.3  -2.0
   326WINNIPEG INT'L MAN        49.90      0.0       0.0
  5234  9070 14076 17574 20964 22696 22985 19145 13392  8238  4605  3817
    24    24    24    24    24    24    24    24    24    24    24    24
 -18.3 -15.7  -8.1   3.3  10.6  16.5  19.7  18.7  12.6   6.6  -4.4 -13.7
   327YARMOUTH       NS         43.83      0.0       0.0
  5358  8791 12977 15279 18628 20721 20721 18670 14986  8874  5400  4605
    24    24    24    24    24    24    24    24    24    24    24    24
  -2.7  -2.9   0.2   4.6   9.3  13.3  16.4  16.4  13.9   9.8   5.4  -0.2
   328YELLOWKNIFE    NWT        62.47      0.0       0.0
  1005  3935  9963 18209 23860 23232 20428 15697  8372  4060  1256   753
     4     7    14    27    35    60    77   107    43    27    16     8
 -28.6 -25.7 -18.6  -7.8   4.0  12.2  16.0  14.1   6.8  -1.2 -14.2 -23.8
   329YORKTON        SAS        51.18      0.0       0.0
  4772  9209 13814 18418 20511 22604 23525 19465 13395  8581  4521  3391
     7    27    31    30    57    88   101    94    57    39    31    22
 -19.0 -15.7  -9.6   2.1   9.9  15.1  18.5  17.2  11.1   5.1  -6.0 -14.4

Comments (Those lines are ignored by Type54)
--------------------------------------------
This file shows an example of data that must be provided to Type 54 for 329 locations in the US.
File format:

line 1: NLOC

line 2: LOCATION 1               LATITUDE 
line 3: I1  I2  I3 . . . I12
line 4: w1*10000  w2*10000  w3*10000  . . . w12*10000
line 5: TEMP1  TEMP2  TEMP3 . . . TEMP12

line 6: LOCATION 2               LATITUDE 
line 7: I1  I2  I3 . . . I12
line 8: w1*10000  w2*10000  w3*10000  . . . w12*10000
line 9: TEMP1  TEMP2  TEMP3 . . . TEMP12

Etc.  


where:
 NLOC         - the number of locations in the data base
 LOCATION     - is the name of the location, maximum of 32 characters (pad with spaces if less than 32 characters)
 LATITUDE     - between -90.0 and 90.0, number must start in column 33
 I1-I12       - monthly average daily global horizontal solar radiation (kJ/m2 per day) - Free format (real number)
 w1-w12       - monthly average humidity ratio times 10000 (kg water/kg air) - Free format (real number)
 TEMP1-TEMP12 - monthly average temperature (°C) - Free format (real number)

 From one to as many locations as desired can be entered into the data file.  If locations are added to the end of wdata.dat; the first line, which contains NLOC, must be changed.



